id,url_id,user_id,event_type,timestamp,details
216,216,81,created,2025-10-02 06:32:14,"{""short_code"":""BSOby1"",""original_url"":""https://acme.dev/warm/zenith/216""}"
217,217,171,created,2025-04-16 09:23:05,"{""short_code"":""xItdw2"",""original_url"":""https://seeded.app/vivid/network/217""}"
218,218,286,created,2025-03-03 14:58:23,"{""short_code"":""iURgSy"",""original_url"":""https://opswise.net/navy/river/218""}"
219,219,137,created,2025-03-17 14:10:36,"{""short_code"":""r67d4B"",""original_url"":""https://acme.dev/quiet/meadow/219""}"
220,220,36,created,2025-04-24 09:08:37,"{""short_code"":""qFRS6d"",""original_url"":""https://relay.cloud/silver/garden/220""}"
221,221,282,created,2025-05-02 09:48:25,"{""short_code"":""URHLvl"",""original_url"":""https://hackstack.io/navy/lagoon/221""}"
222,222,70,created,2025-03-05 06:59:15,"{""short_code"":""Y7RnUe"",""original_url"":""https://hackstack.io/keen/signal/222""}"
223,223,191,created,2025-04-10 05:58:54,"{""short_code"":""goWy6E"",""original_url"":""https://acme.dev/harbor/network/223""}"
224,224,45,created,2025-08-03 16:04:40,"{""short_code"":""32Sin4"",""original_url"":""https://relay.cloud/vivid/network/224""}"
225,225,82,created,2025-11-26 02:08:40,"{""short_code"":""ZlA7KS"",""original_url"":""https://relay.cloud/young/orbit/225""}"
226,226,199,created,2025-02-07 03:03:34,"{""short_code"":""m6I2bc"",""original_url"":""https://acme.dev/urban/harvest/226""}"
227,227,273,created,2025-07-12 11:37:52,"{""short_code"":""xVxVHy"",""original_url"":""https://example.com/tidy/meadow/227""}"
228,228,51,created,2025-09-14 11:02:08,"{""short_code"":""JEzUxB"",""original_url"":""https://hackstack.io/keen/beacon/228""}"
229,229,198,created,2025-12-25 00:01:41,"{""short_code"":""igPqM9"",""original_url"":""https://seeded.app/mellow/river/229""}"
230,230,342,created,2025-11-25 09:09:34,"{""short_code"":""CHo00g"",""original_url"":""https://relay.cloud/amber/valley/230""}"
231,231,349,created,2026-02-12 17:33:00,"{""short_code"":""3ucueA"",""original_url"":""https://relay.cloud/warm/delta/231""}"
232,232,37,created,2025-11-14 05:01:12,"{""short_code"":""YCSZuY"",""original_url"":""https://acme.dev/warm/kernel/232""}"
233,233,327,created,2025-03-16 08:57:44,"{""short_code"":""sbGUNg"",""original_url"":""https://example.com/tidy/uplink/233""}"
234,234,236,created,2025-06-15 18:05:33,"{""short_code"":""YEs1mb"",""original_url"":""https://acme.dev/lively/canyon/234""}"
235,235,328,created,2025-05-05 02:16:31,"{""short_code"":""rijaqs"",""original_url"":""https://seeded.app/mellow/canyon/235""}"
236,236,380,created,2025-09-01 20:44:22,"{""short_code"":""moUPXs"",""original_url"":""https://seeded.app/brisk/river/236""}"
237,237,19,created,2025-03-05 21:01:31,"{""short_code"":""1fwwSA"",""original_url"":""https://seeded.app/dawn/field/237""}"
238,238,218,created,2025-12-27 03:33:04,"{""short_code"":""4wNQM2"",""original_url"":""https://relay.cloud/forest/river/238""}"
239,239,313,created,2025-11-21 03:03:59,"{""short_code"":""JNuZ4X"",""original_url"":""https://relay.cloud/silver/anchor/239""}"
240,240,163,created,2025-02-17 17:21:23,"{""short_code"":""HML5f5"",""original_url"":""https://hackstack.io/ember/beacon/240""}"
241,241,162,created,2025-02-20 13:28:16,"{""short_code"":""LQM0eJ"",""original_url"":""https://acme.dev/dawn/yard/241""}"
242,242,49,created,2025-11-30 14:08:21,"{""short_code"":""1N9iDA"",""original_url"":""https://hackstack.io/warm/pioneer/242""}"
243,243,204,created,2025-10-02 12:49:20,"{""short_code"":""YyBggf"",""original_url"":""https://seeded.app/quiet/window/243""}"
244,244,9,created,2025-05-06 15:08:02,"{""short_code"":""TReRWC"",""original_url"":""https://hackstack.io/keen/journey/244""}"
245,245,93,created,2025-02-22 18:06:19,"{""short_code"":""q50qjJ"",""original_url"":""https://hackstack.io/ember/river/245""}"
246,246,307,created,2025-04-23 04:45:13,"{""short_code"":""1jK5e5"",""original_url"":""https://opswise.net/harbor/delta/246""}"
247,247,214,created,2025-07-08 18:49:47,"{""short_code"":""Ubg4NQ"",""original_url"":""https://acme.dev/clear/trail/247""}"
248,248,337,created,2025-03-10 15:29:32,"{""short_code"":""Y30RpL"",""original_url"":""https://acme.dev/navy/anchor/248""}"
249,249,327,created,2025-12-12 23:27:42,"{""short_code"":""irB4qx"",""original_url"":""https://example.com/brisk/signal/249""}"
250,250,269,created,2025-05-07 01:04:48,"{""short_code"":""1MopqI"",""original_url"":""https://example.com/vivid/valley/250""}"
251,251,339,created,2025-03-28 01:58:26,"{""short_code"":""5SmDi2"",""original_url"":""https://acme.dev/tidy/orbit/251""}"
252,252,147,created,2025-10-29 04:12:09,"{""short_code"":""gkc9Vh"",""original_url"":""https://hackstack.io/silver/kernel/252""}"
253,253,151,created,2025-11-26 19:26:40,"{""short_code"":""E7tFeX"",""original_url"":""https://hackstack.io/keen/valley/253""}"
254,254,336,created,2025-04-28 12:15:26,"{""short_code"":""ZyHndh"",""original_url"":""https://example.com/amber/orbit/254""}"
255,255,9,created,2025-04-21 06:23:44,"{""short_code"":""5nsqHp"",""original_url"":""https://acme.dev/cobalt/signal/255""}"
256,256,323,created,2025-11-25 08:17:21,"{""short_code"":""5WeQQL"",""original_url"":""https://seeded.app/proud/pioneer/256""}"
257,257,16,created,2025-01-14 03:02:24,"{""short_code"":""b2yMc5"",""original_url"":""https://relay.cloud/jade/island/257""}"
258,258,62,created,2025-11-15 00:00:59,"{""short_code"":""VgQDAX"",""original_url"":""https://relay.cloud/keen/field/258""}"
259,259,256,created,2025-10-06 10:09:02,"{""short_code"":""nQpEFw"",""original_url"":""https://seeded.app/lively/beacon/259""}"
260,260,362,created,2025-09-25 06:00:48,"{""short_code"":""d7YVoF"",""original_url"":""https://seeded.app/lively/pioneer/260""}"
261,261,17,created,2025-02-11 17:01:10,"{""short_code"":""mOrjN0"",""original_url"":""https://example.com/dawn/kernel/261""}"
262,262,164,created,2025-12-06 14:01:38,"{""short_code"":""Rm42uL"",""original_url"":""https://relay.cloud/ember/canyon/262""}"
263,263,338,created,2025-10-30 21:43:28,"{""short_code"":""ErNDmD"",""original_url"":""https://opswise.net/rapid/beacon/263""}"
264,264,10,created,2025-10-29 09:25:49,"{""short_code"":""apYETf"",""original_url"":""https://hackstack.io/amber/field/264""}"
265,265,305,created,2025-10-15 15:58:20,"{""short_code"":""sbhoBk"",""original_url"":""https://seeded.app/quiet/zenith/265""}"
266,266,92,created,2025-01-19 12:57:00,"{""short_code"":""ImiP06"",""original_url"":""https://opswise.net/rapid/meadow/266""}"
267,267,61,created,2025-01-07 11:50:52,"{""short_code"":""glKB47"",""original_url"":""https://opswise.net/gold/river/267""}"
268,268,88,created,2025-04-05 17:21:52,"{""short_code"":""QAwgZL"",""original_url"":""https://relay.cloud/lively/orbit/268""}"
269,269,215,created,2025-08-14 00:08:22,"{""short_code"":""XmgdpF"",""original_url"":""https://seeded.app/calm/zenith/269""}"
270,270,7,created,2025-08-21 08:15:28,"{""short_code"":""Acbw8c"",""original_url"":""https://relay.cloud/warm/anchor/270""}"
271,271,188,created,2025-07-28 19:26:04,"{""short_code"":""cbNwx8"",""original_url"":""https://acme.dev/keen/zenith/271""}"
272,272,219,created,2025-04-18 09:09:18,"{""short_code"":""91ijg8"",""original_url"":""https://relay.cloud/rapid/valley/272""}"
273,273,44,created,2025-01-04 19:45:42,"{""short_code"":""mtFAWH"",""original_url"":""https://example.com/urban/window/273""}"
274,274,209,created,2025-06-25 07:17:46,"{""short_code"":""QSUEHO"",""original_url"":""https://hackstack.io/calm/lagoon/274""}"
275,275,362,created,2025-09-26 19:10:36,"{""short_code"":""AYNCP8"",""original_url"":""https://hackstack.io/amber/trail/275""}"
276,276,266,created,2025-01-23 02:06:19,"{""short_code"":""SrkjBK"",""original_url"":""https://relay.cloud/gold/field/276""}"
277,277,271,created,2025-12-01 22:31:24,"{""short_code"":""lknfXM"",""original_url"":""https://acme.dev/gold/quartz/277""}"
278,278,261,created,2025-10-24 04:48:33,"{""short_code"":""mCpASU"",""original_url"":""https://seeded.app/urban/window/278""}"
279,279,192,created,2025-05-02 14:42:18,"{""short_code"":""WS1Mgh"",""original_url"":""https://seeded.app/ivory/meadow/279""}"
280,280,332,created,2025-12-23 09:28:25,"{""short_code"":""XOicx0"",""original_url"":""https://opswise.net/brisk/anchor/280""}"
281,281,37,created,2025-03-21 17:48:50,"{""short_code"":""gK6otx"",""original_url"":""https://acme.dev/proud/quartz/281""}"
282,282,22,created,2025-12-17 10:29:28,"{""short_code"":""VzRpy6"",""original_url"":""https://relay.cloud/dawn/engine/282""}"
283,283,283,created,2025-05-22 00:38:30,"{""short_code"":""Q5AXZc"",""original_url"":""https://relay.cloud/navy/harvest/283""}"
284,284,244,created,2025-08-07 09:02:28,"{""short_code"":""UyeB60"",""original_url"":""https://opswise.net/cobalt/river/284""}"
285,285,144,created,2025-10-27 13:53:23,"{""short_code"":""bSupqx"",""original_url"":""https://opswise.net/rapid/island/285""}"
286,286,352,created,2026-02-17 18:25:31,"{""short_code"":""d7HMr5"",""original_url"":""https://hackstack.io/forest/network/286""}"
287,287,298,created,2025-10-24 09:48:15,"{""short_code"":""B8QqJl"",""original_url"":""https://hackstack.io/jade/yard/287""}"
288,288,207,created,2025-04-20 07:29:17,"{""short_code"":""FpE8U5"",""original_url"":""https://opswise.net/jade/valley/288""}"
289,289,150,created,2026-02-17 19:37:20,"{""short_code"":""sRgRLh"",""original_url"":""https://opswise.net/lively/harvest/289""}"
290,290,314,created,2025-02-15 21:20:51,"{""short_code"":""S5DM4u"",""original_url"":""https://acme.dev/mellow/valley/290""}"
291,291,16,created,2025-08-19 15:17:23,"{""short_code"":""4xS92i"",""original_url"":""https://hackstack.io/navy/engine/291""}"
292,292,61,created,2025-03-15 01:36:58,"{""short_code"":""W6aV7J"",""original_url"":""https://opswise.net/brisk/window/292""}"
293,293,129,created,2025-07-03 08:51:05,"{""short_code"":""BD9IWG"",""original_url"":""https://acme.dev/ember/journey/293""}"
294,294,220,created,2026-01-09 12:46:55,"{""short_code"":""veuBdQ"",""original_url"":""https://hackstack.io/cobalt/kernel/294""}"
295,295,110,created,2025-03-08 05:51:48,"{""short_code"":""sKOSOv"",""original_url"":""https://example.com/cobalt/canyon/295""}"
296,296,188,created,2025-12-06 02:39:26,"{""short_code"":""fPDBex"",""original_url"":""https://opswise.net/vivid/harvest/296""}"
297,297,83,created,2025-07-27 14:10:12,"{""short_code"":""nXEXji"",""original_url"":""https://relay.cloud/ember/delta/297""}"
298,298,278,created,2025-08-12 10:54:01,"{""short_code"":""eLupRI"",""original_url"":""https://hackstack.io/gold/network/298""}"
299,299,158,created,2025-06-03 20:32:07,"{""short_code"":""e9NcFY"",""original_url"":""https://example.com/dawn/meadow/299""}"
300,300,66,created,2025-09-26 19:17:58,"{""short_code"":""LMrhwR"",""original_url"":""https://relay.cloud/navy/signal/300""}"
301,301,195,created,2026-01-20 14:09:28,"{""short_code"":""kh8JWL"",""original_url"":""https://seeded.app/tidy/beacon/301""}"
302,302,16,created,2025-07-02 18:43:47,"{""short_code"":""DFKBDM"",""original_url"":""https://opswise.net/forest/window/302""}"
303,303,173,created,2025-08-01 15:46:22,"{""short_code"":""sj6WOP"",""original_url"":""https://acme.dev/keen/meadow/303""}"
304,304,231,created,2025-10-27 23:41:35,"{""short_code"":""vfJIvW"",""original_url"":""https://hackstack.io/ivory/journey/304""}"
305,305,99,created,2025-06-30 01:58:40,"{""short_code"":""wQoU45"",""original_url"":""https://hackstack.io/quiet/journey/305""}"
306,306,259,created,2025-07-21 07:54:29,"{""short_code"":""0TQwEO"",""original_url"":""https://hackstack.io/harbor/journey/306""}"
307,307,300,created,2026-01-28 11:25:33,"{""short_code"":""tW5RiT"",""original_url"":""https://relay.cloud/vivid/beacon/307""}"
308,308,46,created,2025-06-18 00:35:54,"{""short_code"":""Y6lKOw"",""original_url"":""https://opswise.net/tidy/delta/308""}"
309,309,180,created,2025-08-17 17:10:49,"{""short_code"":""VB27n3"",""original_url"":""https://relay.cloud/amber/kernel/309""}"
310,310,237,created,2025-01-16 12:48:42,"{""short_code"":""XkxJez"",""original_url"":""https://example.com/brisk/delta/310""}"
311,311,297,created,2025-05-13 01:59:16,"{""short_code"":""cqjj5z"",""original_url"":""https://opswise.net/forest/uplink/311""}"
312,312,305,created,2025-03-17 10:00:19,"{""short_code"":""HR1Apj"",""original_url"":""https://seeded.app/gold/delta/312""}"
313,313,27,created,2025-08-15 12:39:58,"{""short_code"":""R0BZpR"",""original_url"":""https://seeded.app/rapid/garden/313""}"
314,314,35,created,2025-01-21 13:43:07,"{""short_code"":""aTg16Q"",""original_url"":""https://example.com/rapid/yard/314""}"
315,315,266,created,2025-11-16 04:01:38,"{""short_code"":""KtUm1c"",""original_url"":""https://hackstack.io/keen/field/315""}"
316,316,167,created,2026-02-12 18:00:34,"{""short_code"":""bSqSNU"",""original_url"":""https://example.com/jade/yard/316""}"
317,317,40,created,2025-04-21 23:12:54,"{""short_code"":""zFgePJ"",""original_url"":""https://hackstack.io/clear/meadow/317""}"
318,318,41,created,2026-01-07 01:46:28,"{""short_code"":""wq9Frd"",""original_url"":""https://hackstack.io/mellow/lagoon/318""}"
319,319,267,created,2025-09-08 11:07:46,"{""short_code"":""wnmLu0"",""original_url"":""https://example.com/rapid/window/319""}"
320,320,32,created,2025-10-14 08:16:05,"{""short_code"":""FJuOH4"",""original_url"":""https://hackstack.io/calm/pioneer/320""}"
321,321,233,created,2025-06-13 08:03:19,"{""short_code"":""gchCmB"",""original_url"":""https://acme.dev/ivory/lagoon/321""}"
322,322,31,created,2025-10-10 08:43:24,"{""short_code"":""puZYrk"",""original_url"":""https://example.com/ivory/signal/322""}"
323,323,304,created,2025-12-21 11:58:51,"{""short_code"":""CoGZvv"",""original_url"":""https://example.com/brisk/anchor/323""}"
324,324,110,created,2025-10-20 10:58:16,"{""short_code"":""4BwB91"",""original_url"":""https://opswise.net/forest/orbit/324""}"
325,325,346,created,2025-07-24 08:37:12,"{""short_code"":""fmPMGu"",""original_url"":""https://acme.dev/clear/beacon/325""}"
326,326,43,created,2025-10-02 04:27:26,"{""short_code"":""mfj9sD"",""original_url"":""https://seeded.app/mellow/kernel/326""}"
327,327,52,created,2025-09-16 09:43:55,"{""short_code"":""9vrUg2"",""original_url"":""https://hackstack.io/urban/yard/327""}"
328,328,9,created,2025-05-05 00:22:30,"{""short_code"":""teeiPN"",""original_url"":""https://relay.cloud/calm/garden/328""}"
329,329,319,created,2025-12-23 13:37:26,"{""short_code"":""RUUFWI"",""original_url"":""https://example.com/brisk/zenith/329""}"
330,330,386,created,2025-05-16 20:58:22,"{""short_code"":""UlVLk4"",""original_url"":""https://opswise.net/quiet/anchor/330""}"
331,331,228,created,2025-01-20 02:18:07,"{""short_code"":""0qI3B9"",""original_url"":""https://seeded.app/vivid/field/331""}"
332,332,152,created,2025-06-04 21:57:10,"{""short_code"":""V1VsBd"",""original_url"":""https://example.com/clear/delta/332""}"
333,333,347,created,2025-10-26 09:28:02,"{""short_code"":""jblCM8"",""original_url"":""https://relay.cloud/calm/field/333""}"
334,334,121,created,2025-07-16 02:37:31,"{""short_code"":""IctjpL"",""original_url"":""https://seeded.app/dawn/network/334""}"
335,335,9,created,2025-05-02 12:08:24,"{""short_code"":""cYdeWA"",""original_url"":""https://seeded.app/vivid/network/335""}"
336,336,230,created,2025-02-15 12:38:43,"{""short_code"":""btbgoP"",""original_url"":""https://acme.dev/calm/canyon/336""}"
337,337,96,created,2025-07-02 01:09:25,"{""short_code"":""Ix0pO3"",""original_url"":""https://hackstack.io/forest/journey/337""}"
338,338,135,created,2025-08-12 21:41:14,"{""short_code"":""QTOuDP"",""original_url"":""https://acme.dev/jade/harvest/338""}"
339,339,94,created,2025-05-21 08:34:53,"{""short_code"":""oi5jot"",""original_url"":""https://hackstack.io/brisk/river/339""}"
340,340,68,created,2025-08-02 05:21:14,"{""short_code"":""w6UAaF"",""original_url"":""https://relay.cloud/harbor/river/340""}"
341,341,83,created,2025-05-16 01:14:58,"{""short_code"":""PtXAcH"",""original_url"":""https://seeded.app/dawn/canyon/341""}"
342,342,207,created,2025-11-20 10:37:18,"{""short_code"":""TWsU3j"",""original_url"":""https://relay.cloud/forest/zenith/342""}"
343,343,194,created,2025-03-11 21:42:17,"{""short_code"":""iP3oG0"",""original_url"":""https://opswise.net/jade/trail/343""}"
344,344,229,created,2025-03-28 00:49:40,"{""short_code"":""03Zphl"",""original_url"":""https://acme.dev/vivid/valley/344""}"
345,345,111,created,2025-08-10 09:43:05,"{""short_code"":""AvoO1a"",""original_url"":""https://example.com/harbor/zenith/345""}"
346,346,69,created,2025-01-17 20:11:19,"{""short_code"":""AfiXYs"",""original_url"":""https://seeded.app/rapid/engine/346""}"
347,347,260,created,2025-05-19 12:27:44,"{""short_code"":""zam7hE"",""original_url"":""https://opswise.net/cobalt/zenith/347""}"
348,348,350,created,2025-04-07 19:35:56,"{""short_code"":""i3vU8a"",""original_url"":""https://example.com/forest/island/348""}"
349,349,153,created,2025-12-21 05:43:48,"{""short_code"":""iAA9Ym"",""original_url"":""https://acme.dev/silver/uplink/349""}"
350,350,359,created,2026-01-28 11:49:07,"{""short_code"":""ALxRJD"",""original_url"":""https://example.com/opal/pioneer/350""}"
351,351,41,created,2025-02-05 09:19:21,"{""short_code"":""pcxPAE"",""original_url"":""https://hackstack.io/jade/anchor/351""}"
352,352,258,created,2025-02-23 20:40:15,"{""short_code"":""lK93ES"",""original_url"":""https://seeded.app/mellow/beacon/352""}"
353,353,323,created,2025-07-17 07:32:22,"{""short_code"":""Zv3UMd"",""original_url"":""https://seeded.app/harbor/meadow/353""}"
354,354,61,created,2025-07-02 18:46:35,"{""short_code"":""HJH62X"",""original_url"":""https://seeded.app/tidy/engine/354""}"
355,355,263,created,2025-05-03 11:53:46,"{""short_code"":""4yqBcz"",""original_url"":""https://relay.cloud/clear/network/355""}"
356,356,183,created,2025-09-29 12:09:11,"{""short_code"":""QNdqMZ"",""original_url"":""https://hackstack.io/warm/kernel/356""}"
357,357,16,created,2025-03-13 04:37:17,"{""short_code"":""cfqAFL"",""original_url"":""https://opswise.net/urban/river/357""}"
